playerDeck,opponentDeck,ID 1,ID 2,Filter,Rank,playerDeck,opponentDeck,muWin,muGames,muWR
Diana/Zoe (BC/MT),Championless (FR/PZ),Diana/Zoe (BC/MT)Poros (FR/PZ),Poros (FR/PZ)Diana/Zoe (BC/MT),2,Masters,Diana/Zoe (BC/MT),Poros (FR/PZ),84,170,0.49
Diana/Zoe (BC/MT),Diana/Nocturne,Diana/Zoe (BC/MT)Diana/Nocturne (MT/SI),Diana/Nocturne (MT/SI)Diana/Zoe (BC/MT),2,Masters,Diana/Zoe (BC/MT),Diana/Nocturne (MT/SI),33,61,0.54
Diana/Zoe (BC/MT),Diana/Zoe (BC/MT),Diana/Zoe (BC/MT)Diana/Zoe (BC/MT),Diana/Zoe (BC/MT)Diana/Zoe (BC/MT),2,Masters,Diana/Zoe (BC/MT),Diana/Zoe (BC/MT),33,66,0.50
Diana/Zoe (BC/MT),Draven/Rumble (NX/PZ),Diana/Zoe (BC/MT)Draven/Rumble (NX/PZ),Draven/Rumble (NX/PZ)Diana/Zoe (BC/MT),2,Masters,Diana/Zoe (BC/MT),Draven/Rumble (NX/PZ),68,135,0.50
Diana/Zoe (BC/MT),Elise (NX/SI),Diana/Zoe (BC/MT)Elise (NX/SI),Elise (NX/SI)Diana/Zoe (BC/MT),2,Masters,Diana/Zoe (BC/MT),Elise (NX/SI),74,102,0.73
Diana/Zoe (BC/MT),Elise/Kindred (PZ/SI),Diana/Zoe (BC/MT)Elise/Kindred (PZ/SI),Elise/Kindred (PZ/SI)Diana/Zoe (BC/MT),2,Masters,Diana/Zoe (BC/MT),Elise/Kindred (PZ/SI),24,64,0.38
Diana/Zoe (BC/MT),Elise/Kindred/Vi,Diana/Zoe (BC/MT)Elise/Kindred/Vi (SI/PZ),Elise/Kindred/Vi (SI/PZ)Diana/Zoe (BC/MT),2,Masters,Diana/Zoe (BC/MT),Elise/Kindred/Vi (SI/PZ),29,72,0.40
Diana/Zoe (BC/MT),Elise/Trundle,Diana/Zoe (BC/MT)Elise/Trundle (FR/SI),Elise/Trundle (FR/SI)Diana/Zoe (BC/MT),2,Masters,Diana/Zoe (BC/MT),Elise/Trundle (FR/SI),31,70,0.44
Diana/Zoe (BC/MT),Fizz/Lulu (BC/PZ),Diana/Zoe (BC/MT)Fizz/Lulu (BC/PZ),Fizz/Lulu (BC/PZ)Diana/Zoe (BC/MT),2,Masters,Diana/Zoe (BC/MT),Fizz/Lulu (BC/PZ),50,99,0.51
Diana/Zoe (BC/MT),Gangplank/Miss Fortune (BW/NX),Diana/Zoe (BC/MT)Gangplank/Miss Fortune (BW/NX),Gangplank/Miss Fortune (BW/NX)Diana/Zoe (BC/MT),2,Masters,Diana/Zoe (BC/MT),Gangplank/Miss Fortune (BW/NX),26,35,0.74
Diana/Zoe (BC/MT),Heimerdinger/Jayce (IO/PZ),Diana/Zoe (BC/MT)Heimerdinger/Jayce (IO/PZ),Heimerdinger/Jayce (IO/PZ)Diana/Zoe (BC/MT),2,Masters,Diana/Zoe (BC/MT),Heimerdinger/Jayce (IO/PZ),8,33,0.24
Diana/Zoe (BC/MT),Jayce/Lux,Diana/Zoe (BC/MT)Jayce/Lux (DE/PZ),Jayce/Lux (DE/PZ)Diana/Zoe (BC/MT),2,Masters,Diana/Zoe (BC/MT),Jayce/Lux (DE/PZ),7,32,0.22
Diana/Zoe (BC/MT),Kindred/Viego (IO/SI),Diana/Zoe (BC/MT)Kindred/Viego (IO/SI),Kindred/Viego (IO/SI)Diana/Zoe (BC/MT),2,Masters,Diana/Zoe (BC/MT),Kindred/Viego (IO/SI),54,105,0.51
Diana/Zoe (BC/MT),Lissandra/Taliyah,Diana/Zoe (BC/MT)Lissandra/Taliyah (FR/SH),Lissandra/Taliyah (FR/SH)Diana/Zoe (BC/MT),2,Masters,Diana/Zoe (BC/MT),Lissandra/Taliyah (FR/SH),24,71,0.34
Diana/Zoe (BC/MT),Lulu/Poppy (DE/IO),Diana/Zoe (BC/MT)Lulu/Poppy (DE/IO),Lulu/Poppy (DE/IO)Diana/Zoe (BC/MT),2,Masters,Diana/Zoe (BC/MT),Lulu/Poppy (DE/IO),20,44,0.45
Diana/Zoe (BC/MT),Maokai/Nautilus,Diana/Zoe (BC/MT)Maokai/Nautilus (SI/BW),Maokai/Nautilus (SI/BW)Diana/Zoe (BC/MT),2,Masters,Diana/Zoe (BC/MT),Maokai/Nautilus (SI/BW),14,39,0.36
Diana/Zoe (BC/MT),Miss Fortune/Quinn,Diana/Zoe (BC/MT)Miss Fortune/Quinn (BW/DE),Miss Fortune/Quinn (BW/DE)Diana/Zoe (BC/MT),2,Masters,Diana/Zoe (BC/MT),Miss Fortune/Quinn (BW/DE),99,202,0.49
Diana/Zoe (BC/MT),Nami/Twisted Fate (BW/PZ),Diana/Zoe (BC/MT)Nami/Twisted Fate (BW/PZ),Nami/Twisted Fate (BW/PZ)Diana/Zoe (BC/MT),2,Masters,Diana/Zoe (BC/MT),Nami/Twisted Fate (BW/PZ),10,30,0.33
Diana/Zoe (BC/MT),Pantheon (DE/MT),Diana/Zoe (BC/MT)Pantheon (DE/MT),Pantheon (DE/MT)Diana/Zoe (BC/MT),2,Masters,Diana/Zoe (BC/MT),Pantheon (DE/MT),41,55,0.75
Diana/Zoe (BC/MT),Pantheon/Shyvana,Diana/Zoe (BC/MT)Pantheon/Shyvana (DE/MT),Pantheon/Shyvana (DE/MT)Diana/Zoe (BC/MT),2,Masters,Diana/Zoe (BC/MT),Pantheon/Shyvana (DE/MT),33,84,0.39
Diana/Zoe (BC/MT),Pantheon/Taric (DE/MT),Diana/Zoe (BC/MT)Pantheon/Taric (DE/MT),Pantheon/Taric (DE/MT)Diana/Zoe (BC/MT),2,Masters,Diana/Zoe (BC/MT),Pantheon/Taric (DE/MT),31,62,0.50
Diana/Zoe (BC/MT),Pyke/Rek'Sai,Diana/Zoe (BC/MT)Pyke/Rek'Sai (SH/BW),Pyke/Rek'Sai (SH/BW)Diana/Zoe (BC/MT),2,Masters,Diana/Zoe (BC/MT),Pyke/Rek'Sai (SH/BW),101,213,0.47
Diana/Zoe (BC/MT),Senna/Veigar,Diana/Zoe (BC/MT)Senna/Veigar (SI/BC),Senna/Veigar (SI/BC)Diana/Zoe (BC/MT),2,Masters,Diana/Zoe (BC/MT),Senna/Veigar (SI/BC),83,276,0.30
Diana/Zoe (BC/MT),SunDisc,Diana/Zoe (BC/MT)Azir/Xerath (SH),Azir/Xerath (SH)Diana/Zoe (BC/MT),1,Masters,Diana/Zoe (BC/MT),Azir/Xerath (SH),46,88,0.52
Diana/Zoe (BC/MT),Taliyah/Ziggs,Diana/Zoe (BC/MT)Taliyah/Ziggs (BC/SH),Taliyah/Ziggs (BC/SH)Diana/Zoe (BC/MT),2,Masters,Diana/Zoe (BC/MT),Taliyah/Ziggs (BC/SH),16,53,0.30
Diana/Zoe (BC/MT),Trundle/Tryndamere (FR/SI),Diana/Zoe (BC/MT)Trundle/Tryndamere (FR/SI),Trundle/Tryndamere (FR/SI)Diana/Zoe (BC/MT),2,Masters,Diana/Zoe (BC/MT),Trundle/Tryndamere (FR/SI),61,144,0.42
Diana/Zoe (BC/MT),Xerath/Zilean (BC/SH),Diana/Zoe (BC/MT)Xerath/Zilean (BC/SH),Xerath/Zilean (BC/SH)Diana/Zoe (BC/MT),2,Masters,Diana/Zoe (BC/MT),Xerath/Zilean (BC/SH),68,153,0.44
Dragons (DE/MT),Ahri/Kennen (IO/SH),Shivana/Aurelion Sol (DE/MT)Ahri/Kennen (IO/SH),Ahri/Kennen (IO/SH)Shivana/Aurelion Sol (DE/MT),1,Masters,Shivana/Aurelion Sol (DE/MT),Ahri/Kennen (IO/SH),25,80,0.31
Dragons (DE/MT),Ahri/Kennen (IO/SI),Shivana/Aurelion Sol (DE/MT)Ahri/Kennen (IO/SI),Ahri/Kennen (IO/SI)Shivana/Aurelion Sol (DE/MT),1,Masters,Shivana/Aurelion Sol (DE/MT),Ahri/Kennen (IO/SI),14,36,0.39
Dragons (DE/MT),Championless (FR/PZ),Shivana/Aurelion Sol (DE/MT)Poros (FR/PZ),Poros (FR/PZ)Shivana/Aurelion Sol (DE/MT),1,Masters,Shivana/Aurelion Sol (DE/MT),Poros (FR/PZ),19,43,0.44
Dragons (DE/MT),Draven/Rumble (NX/PZ),Shivana/Aurelion Sol (DE/MT)Draven/Rumble (NX/PZ),Draven/Rumble (NX/PZ)Shivana/Aurelion Sol (DE/MT),1,Masters,Shivana/Aurelion Sol (DE/MT),Draven/Rumble (NX/PZ),17,35,0.49
Dragons (DE/MT),Elise (NX/SI),Shivana/Aurelion Sol (DE/MT)Elise (NX/SI),Elise (NX/SI)Shivana/Aurelion Sol (DE/MT),1,Masters,Shivana/Aurelion Sol (DE/MT),Elise (NX/SI),11,30,0.37
Dragons (DE/MT),Fizz/Lulu (BC/PZ),Shivana/Aurelion Sol (DE/MT)Fizz/Lulu (BC/PZ),Fizz/Lulu (BC/PZ)Shivana/Aurelion Sol (DE/MT),1,Masters,Shivana/Aurelion Sol (DE/MT),Fizz/Lulu (BC/PZ),12,35,0.34
Dragons (DE/MT),Miss Fortune/Quinn,Shivana/Aurelion Sol (DE/MT)Miss Fortune/Quinn (BW/DE),Miss Fortune/Quinn (BW/DE)Shivana/Aurelion Sol (DE/MT),1,Masters,Shivana/Aurelion Sol (DE/MT),Miss Fortune/Quinn (BW/DE),45,72,0.63
Dragons (DE/MT),Pantheon/Shyvana,Shivana/Aurelion Sol (DE/MT)Pantheon/Shyvana (DE/MT),Pantheon/Shyvana (DE/MT)Shivana/Aurelion Sol (DE/MT),1,Masters,Shivana/Aurelion Sol (DE/MT),Pantheon/Shyvana (DE/MT),14,30,0.47
Dragons (DE/MT),Pyke/Rek'Sai,Shivana/Aurelion Sol (DE/MT)Pyke/Rek'Sai (SH/BW),Pyke/Rek'Sai (SH/BW)Shivana/Aurelion Sol (DE/MT),1,Masters,Shivana/Aurelion Sol (DE/MT),Pyke/Rek'Sai (SH/BW),23,58,0.40
Dragons (DE/MT),Senna/Veigar,Shivana/Aurelion Sol (DE/MT)Senna/Veigar (SI/BC),Senna/Veigar (SI/BC)Shivana/Aurelion Sol (DE/MT),1,Masters,Shivana/Aurelion Sol (DE/MT),Senna/Veigar (SI/BC),50,82,0.61
Dragons (DE/MT),Trundle/Tryndamere (FR/SI),Shivana/Aurelion Sol (DE/MT)Trundle/Tryndamere (FR/SI),Trundle/Tryndamere (FR/SI)Shivana/Aurelion Sol (DE/MT),1,Masters,Shivana/Aurelion Sol (DE/MT),Trundle/Tryndamere (FR/SI),25,56,0.45
Dragons (DE/MT),Xerath/Zilean (BC/SH),Shivana/Aurelion Sol (DE/MT)Xerath/Zilean (BC/SH),Xerath/Zilean (BC/SH)Shivana/Aurelion Sol (DE/MT),1,Masters,Shivana/Aurelion Sol (DE/MT),Xerath/Zilean (BC/SH),24,38,0.63
Draven/Rumble (NX/PZ),Ahri/Kennen (IO),Draven/Rumble (NX/PZ)Ahri/Kennen (IO),Ahri/Kennen (IO)Draven/Rumble (NX/PZ),1,Masters,Draven/Rumble (NX/PZ),Ahri/Kennen (IO),11,32,0.34
Draven/Rumble (NX/PZ),Ahri/Kennen (IO/NX),Draven/Rumble (NX/PZ)Ahri/Kennen (IO/NX),Ahri/Kennen (IO/NX)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Ahri/Kennen (IO/NX),14,34,0.41
Draven/Rumble (NX/PZ),Ahri/Kennen (IO/SH),Draven/Rumble (NX/PZ)Ahri/Kennen (IO/SH),Ahri/Kennen (IO/SH)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Ahri/Kennen (IO/SH),202,465,0.43
Draven/Rumble (NX/PZ),Ahri/Kennen (IO/SI),Draven/Rumble (NX/PZ)Ahri/Kennen (IO/SI),Ahri/Kennen (IO/SI)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Ahri/Kennen (IO/SI),82,232,0.35
Draven/Rumble (NX/PZ),Ahri/Lulu (IO/PZ),Draven/Rumble (NX/PZ)Ahri/Lulu (IO/PZ),Ahri/Lulu (IO/PZ)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Ahri/Lulu (IO/PZ),14,44,0.32
Draven/Rumble (NX/PZ),Akshan/Sivir (DE/SH),Draven/Rumble (NX/PZ)Akshan/Sivir (DE/SH),Akshan/Sivir (DE/SH)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Akshan/Sivir (DE/SH),45,93,0.48
Draven/Rumble (NX/PZ),Anivia (FR/SI),Draven/Rumble (NX/PZ)Anivia (FR/SI),Anivia (FR/SI)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Anivia (FR/SI),28,102,0.27
Draven/Rumble (NX/PZ),Ashe/LeBlanc,Draven/Rumble (NX/PZ)Ashe/LeBlanc (FR/NX),Ashe/LeBlanc (FR/NX)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Ashe/LeBlanc (FR/NX),23,45,0.51
Draven/Rumble (NX/PZ),Aurelion Sol/Trundle,Draven/Rumble (NX/PZ)Aurelion Sol/Trundle (FR/MT),Aurelion Sol/Trundle (FR/MT)Draven/Rumble (NX/PZ),1,Masters,Draven/Rumble (NX/PZ),Aurelion Sol/Trundle (FR/MT),21,31,0.68
Draven/Rumble (NX/PZ),Aurelion Sol/Zoe (FR/MT),Draven/Rumble (NX/PZ)Aurelion Sol/Zoe (FR/MT),Aurelion Sol/Zoe (FR/MT)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Aurelion Sol/Zoe (FR/MT),34,66,0.52
Draven/Rumble (NX/PZ),Azir/Irelia,Draven/Rumble (NX/PZ)Azir/Irelia (SH/IO),Azir/Irelia (SH/IO)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Azir/Irelia (SH/IO),31,45,0.69
Draven/Rumble (NX/PZ),BandleTree,Draven/Rumble (NX/PZ)Poppy/Ziggs/Kennen (NX/SI),Poppy/Ziggs/Kennen (NX/SI)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Poppy/Ziggs/Kennen (NX/SI),51,77,0.66
Draven/Rumble (NX/PZ),Caitlyn/Teemo (BC/PZ),Draven/Rumble (NX/PZ)Caitlyn/Teemo (BC/PZ),Caitlyn/Teemo (BC/PZ)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Caitlyn/Teemo (BC/PZ),67,102,0.66
Draven/Rumble (NX/PZ),Championless (FR/PZ),Draven/Rumble (NX/PZ)Poros (FR/PZ),Poros (FR/PZ)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Poros (FR/PZ),254,397,0.64
Draven/Rumble (NX/PZ),Darius/Elise,Draven/Rumble (NX/PZ)Darius/Elise (NX/SI),Darius/Elise (NX/SI)Draven/Rumble (NX/PZ),1,Masters,Draven/Rumble (NX/PZ),Darius/Elise (NX/SI),20,32,0.63
Draven/Rumble (NX/PZ),Diana/Nocturne,Draven/Rumble (NX/PZ)Diana/Nocturne (MT/SI),Diana/Nocturne (MT/SI)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Diana/Nocturne (MT/SI),54,106,0.51
Draven/Rumble (NX/PZ),Diana/Zoe (BC/MT),Draven/Rumble (NX/PZ)Diana/Zoe (BC/MT),Diana/Zoe (BC/MT)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Diana/Zoe (BC/MT),67,135,0.50
Draven/Rumble (NX/PZ),Dragons (DE/MT),Draven/Rumble (NX/PZ)Shivana/Aurelion Sol (DE/MT),Shivana/Aurelion Sol (DE/MT)Draven/Rumble (NX/PZ),1,Masters,Draven/Rumble (NX/PZ),Shivana/Aurelion Sol (DE/MT),18,35,0.51
Draven/Rumble (NX/PZ),Draven/Rumble (NX/PZ),Draven/Rumble (NX/PZ)Draven/Rumble (NX/PZ),Draven/Rumble (NX/PZ)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Draven/Rumble (NX/PZ),119,238,0.50
Draven/Rumble (NX/PZ),Ekko/Zilean,Draven/Rumble (NX/PZ)Ekko/Zilean (PZ/SH),Ekko/Zilean (PZ/SH)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Ekko/Zilean (PZ/SH),37,71,0.52
Draven/Rumble (NX/PZ),Elise (FR/SI),Draven/Rumble (NX/PZ)Elise (FR/SI),Elise (FR/SI)Draven/Rumble (NX/PZ),1,Masters,Draven/Rumble (NX/PZ),Elise (FR/SI),36,53,0.68
Draven/Rumble (NX/PZ),Elise (NX/SI),Draven/Rumble (NX/PZ)Elise (NX/SI),Elise (NX/SI)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Elise (NX/SI),126,193,0.65
Draven/Rumble (NX/PZ),Elise/Ezreal/Kindred,Draven/Rumble (NX/PZ)Elise/Ezreal/Kindred (PZ/SI),Elise/Ezreal/Kindred (PZ/SI)Draven/Rumble (NX/PZ),1,Masters,Draven/Rumble (NX/PZ),Elise/Ezreal/Kindred (PZ/SI),17,44,0.39
Draven/Rumble (NX/PZ),Elise/Kindred (PZ/SI),Draven/Rumble (NX/PZ)Elise/Kindred (PZ/SI),Elise/Kindred (PZ/SI)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Elise/Kindred (PZ/SI),39,103,0.38
Draven/Rumble (NX/PZ),Elise/Kindred/Vi,Draven/Rumble (NX/PZ)Elise/Kindred/Vi (SI/PZ),Elise/Kindred/Vi (SI/PZ)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Elise/Kindred/Vi (SI/PZ),34,111,0.31
Draven/Rumble (NX/PZ),Elise/Trundle,Draven/Rumble (NX/PZ)Elise/Trundle (FR/SI),Elise/Trundle (FR/SI)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Elise/Trundle (FR/SI),66,154,0.43
Draven/Rumble (NX/PZ),Fizz/Lulu (BC/PZ),Draven/Rumble (NX/PZ)Fizz/Lulu (BC/PZ),Fizz/Lulu (BC/PZ)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Fizz/Lulu (BC/PZ),45,128,0.35
Draven/Rumble (NX/PZ),Gangplank/Miss Fortune (BW/NX),Draven/Rumble (NX/PZ)Gangplank/Miss Fortune (BW/NX),Gangplank/Miss Fortune (BW/NX)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Gangplank/Miss Fortune (BW/NX),26,56,0.46
Draven/Rumble (NX/PZ),Gangplank/Sejuani,Draven/Rumble (NX/PZ)Gangplank/Sejuani (BW/FR),Gangplank/Sejuani (BW/FR)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Gangplank/Sejuani (BW/FR),24,37,0.65
Draven/Rumble (NX/PZ),Heimerdinger/Jayce (IO/PZ),Draven/Rumble (NX/PZ)Heimerdinger/Jayce (IO/PZ),Heimerdinger/Jayce (IO/PZ)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Heimerdinger/Jayce (IO/PZ),20,44,0.45
Draven/Rumble (NX/PZ),Jayce/Lux,Draven/Rumble (NX/PZ)Jayce/Lux (DE/PZ),Jayce/Lux (DE/PZ)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Jayce/Lux (DE/PZ),18,37,0.49
Draven/Rumble (NX/PZ),Karma/Kindred,Draven/Rumble (NX/PZ)Karma/Kindred (IO/SI),Karma/Kindred (IO/SI)Draven/Rumble (NX/PZ),1,Masters,Draven/Rumble (NX/PZ),Karma/Kindred (IO/SI),16,34,0.47
Draven/Rumble (NX/PZ),Kindred/Nasus,Draven/Rumble (NX/PZ)Kindred/Nasus (SI/SH),Kindred/Nasus (SI/SH)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Kindred/Nasus (SI/SH),21,45,0.47
Draven/Rumble (NX/PZ),Kindred/Viego (IO/SI),Draven/Rumble (NX/PZ)Kindred/Viego (IO/SI),Kindred/Viego (IO/SI)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Kindred/Viego (IO/SI),97,182,0.53
Draven/Rumble (NX/PZ),Lee Sin/Zoe,Draven/Rumble (NX/PZ)Lee Sin/Zoe (MT/IO),Lee Sin/Zoe (MT/IO)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Lee Sin/Zoe (MT/IO),17,56,0.30
Draven/Rumble (NX/PZ),Lissandra/Taliyah,Draven/Rumble (NX/PZ)Lissandra/Taliyah (FR/SH),Lissandra/Taliyah (FR/SH)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Lissandra/Taliyah (FR/SH),69,126,0.55
Draven/Rumble (NX/PZ),Lulu/Poppy (DE/IO),Draven/Rumble (NX/PZ)Lulu/Poppy (DE/IO),Lulu/Poppy (DE/IO)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Lulu/Poppy (DE/IO),35,58,0.60
Draven/Rumble (NX/PZ),Maokai/Nautilus,Draven/Rumble (NX/PZ)Maokai/Nautilus (SI/BW),Maokai/Nautilus (SI/BW)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Maokai/Nautilus (SI/BW),40,55,0.73
Draven/Rumble (NX/PZ),Miss Fortune/Poppy (BW/DE),Draven/Rumble (NX/PZ)Miss Fortune/Poppy (BW/DE),Miss Fortune/Poppy (BW/DE)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Miss Fortune/Poppy (BW/DE),13,43,0.30
Draven/Rumble (NX/PZ),Miss Fortune/Quinn,Draven/Rumble (NX/PZ)Miss Fortune/Quinn (BW/DE),Miss Fortune/Quinn (BW/DE)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Miss Fortune/Quinn (BW/DE),160,354,0.45
Draven/Rumble (NX/PZ),Nami/Twisted Fate (BW/PZ),Draven/Rumble (NX/PZ)Nami/Twisted Fate (BW/PZ),Nami/Twisted Fate (BW/PZ)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Nami/Twisted Fate (BW/PZ),31,47,0.66
Draven/Rumble (NX/PZ),Pantheon (DE/MT),Draven/Rumble (NX/PZ)Pantheon (DE/MT),Pantheon (DE/MT)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Pantheon (DE/MT),45,87,0.52
Draven/Rumble (NX/PZ),Pantheon/Shyvana,Draven/Rumble (NX/PZ)Pantheon/Shyvana (DE/MT),Pantheon/Shyvana (DE/MT)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Pantheon/Shyvana (DE/MT),104,176,0.59
Draven/Rumble (NX/PZ),Pantheon/Taric (DE/MT),Draven/Rumble (NX/PZ)Pantheon/Taric (DE/MT),Pantheon/Taric (DE/MT)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Pantheon/Taric (DE/MT),52,102,0.51
Draven/Rumble (NX/PZ),Pyke/Rek'Sai,Draven/Rumble (NX/PZ)Pyke/Rek'Sai (SH/BW),Pyke/Rek'Sai (SH/BW)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Pyke/Rek'Sai (SH/BW),163,302,0.54
Draven/Rumble (NX/PZ),Senna/Veigar,Draven/Rumble (NX/PZ)Senna/Veigar (SI/BC),Senna/Veigar (SI/BC)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Senna/Veigar (SI/BC),228,472,0.48
Draven/Rumble (NX/PZ),SunDisc,Draven/Rumble (NX/PZ)Azir/Xerath (SH),Azir/Xerath (SH)Draven/Rumble (NX/PZ),1,Masters,Draven/Rumble (NX/PZ),Azir/Xerath (SH),119,164,0.73
Draven/Rumble (NX/PZ),Taliyah/Ziggs,Draven/Rumble (NX/PZ)Taliyah/Ziggs (BC/SH),Taliyah/Ziggs (BC/SH)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Taliyah/Ziggs (BC/SH),56,91,0.62
Draven/Rumble (NX/PZ),Trundle/Tryndamere (FR/SI),Draven/Rumble (NX/PZ)Trundle/Tryndamere (FR/SI),Trundle/Tryndamere (FR/SI)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Trundle/Tryndamere (FR/SI),85,224,0.38
Draven/Rumble (NX/PZ),Xerath/Zilean (BC/SH),Draven/Rumble (NX/PZ)Xerath/Zilean (BC/SH),Xerath/Zilean (BC/SH)Draven/Rumble (NX/PZ),2,Masters,Draven/Rumble (NX/PZ),Xerath/Zilean (BC/SH),132,196,0.67
Ekko/Zilean,Ahri/Kennen (IO/SH),Ekko/Zilean (PZ/SH)Ahri/Kennen (IO/SH),Ahri/Kennen (IO/SH)Ekko/Zilean (PZ/SH),2,Masters,Ekko/Zilean (PZ/SH),Ahri/Kennen (IO/SH),52,137,0.38
Ekko/Zilean,Ahri/Kennen (IO/SI),Ekko/Zilean (PZ/SH)Ahri/Kennen (IO/SI),Ahri/Kennen (IO/SI)Ekko/Zilean (PZ/SH),2,Masters,Ekko/Zilean (PZ/SH),Ahri/Kennen (IO/SI),36,74,0.49
Ekko/Zilean,Akshan/Sivir (DE/SH),Ekko/Zilean (PZ/SH)Akshan/Sivir (DE/SH),Akshan/Sivir (DE/SH)Ekko/Zilean (PZ/SH),2,Masters,Ekko/Zilean (PZ/SH),Akshan/Sivir (DE/SH),30,50,0.60
Ekko/Zilean,BandleTree,Ekko/Zilean (PZ/SH)Poppy/Ziggs/Kennen (NX/SI),Poppy/Ziggs/Kennen (NX/SI)Ekko/Zilean (PZ/SH),2,Masters,Ekko/Zilean (PZ/SH),Poppy/Ziggs/Kennen (NX/SI),17,31,0.57
Ekko/Zilean,Caitlyn/Teemo (BC/PZ),Ekko/Zilean (PZ/SH)Caitlyn/Teemo (BC/PZ),Caitlyn/Teemo (BC/PZ)Ekko/Zilean (PZ/SH),2,Masters,Ekko/Zilean (PZ/SH),Caitlyn/Teemo (BC/PZ),21,31,0.68
Ekko/Zilean,Championless (FR/PZ),Ekko/Zilean (PZ/SH)Poros (FR/PZ),Poros (FR/PZ)Ekko/Zilean (PZ/SH),2,Masters,Ekko/Zilean (PZ/SH),Poros (FR/PZ),46,109,0.42
Ekko/Zilean,Draven/Rumble (NX/PZ),Ekko/Zilean (PZ/SH)Draven/Rumble (NX/PZ),Draven/Rumble (NX/PZ)Ekko/Zilean (PZ/SH),2,Masters,Ekko/Zilean (PZ/SH),Draven/Rumble (NX/PZ),34,71,0.48
Ekko/Zilean,Elise (NX/SI),Ekko/Zilean (PZ/SH)Elise (NX/SI),Elise (NX/SI)Ekko/Zilean (PZ/SH),2,Masters,Ekko/Zilean (PZ/SH),Elise (NX/SI),34,66,0.52
Ekko/Zilean,Elise/Kindred (PZ/SI),Ekko/Zilean (PZ/SH)Elise/Kindred (PZ/SI),Elise/Kindred (PZ/SI)Ekko/Zilean (PZ/SH),2,Masters,Ekko/Zilean (PZ/SH),Elise/Kindred (PZ/SI),14,38,0.37
Ekko/Zilean,Elise/Kindred/Vi,Ekko/Zilean (PZ/SH)Elise/Kindred/Vi (SI/PZ),Elise/Kindred/Vi (SI/PZ)Ekko/Zilean (PZ/SH),2,Masters,Ekko/Zilean (PZ/SH),Elise/Kindred/Vi (SI/PZ),14,40,0.35
